iter	Logloss
0	0.4208101597
1	0.2934024693
2	0.1986797822
3	0.1449077755
4	0.1074017461
5	0.08695943343
6	0.06926726219
7	0.05382033906
8	0.04555006346
9	0.03965469365
10	0.03634907348
11	0.03398362479
12	0.03004631387
13	0.02844099317
14	0.0273339632
15	0.02663175777
16	0.02566452512
17	0.0253790133
18	0.02447141242
19	0.02357606239
20	0.02335846816
21	0.02209423057
22	0.02168398195
23	0.02142015494
24	0.02116803652
25	0.02067105589
26	0.0204858327
27	0.02022571912
28	0.01995471832
29	0.01983470138
30	0.01951997668
31	0.01939003268
32	0.01823372892
33	0.01785536691
34	0.01753626071
35	0.01736234988
36	0.01714372029
37	0.01702927494
38	0.01694722666
39	0.01678961415
40	0.01673973735
41	0.01646016587
42	0.01634159642
43	0.01626955329
44	0.01615388025
45	0.01596602238
46	0.01591458965
47	0.01577738364
48	0.01563405655
49	0.01550072303
50	0.01543508585
51	0.01532326218
52	0.0152216056
53	0.01510506495
54	0.01504082609
55	0.0149483403
56	0.01485563905
57	0.0147779607
58	0.01458608283
59	0.01448032963
60	0.01443396671
61	0.01430938752
62	0.01429273782
63	0.01412253175
64	0.0140742644
65	0.01404748086
66	0.01384850294
67	0.01378581568
68	0.01376002557
69	0.01366970449
70	0.01357186402
71	0.01354015816
72	0.01322663511
73	0.01311397563
74	0.01309385543
75	0.01295617223
76	0.01292074282
77	0.01289090669
78	0.01274902564
79	0.01266657102
80	0.01264113808
81	0.01261422728
82	0.01256722811
83	0.01252374136
84	0.01249995546
85	0.01245839773
86	0.01236557357
87	0.01231004132
88	0.0122758179
89	0.01224826217
90	0.01222179965
91	0.0121926099
92	0.01212133172
93	0.01208541499
94	0.01198097335
95	0.01196778258
96	0.01192231548
97	0.01187299831
98	0.01183158735
99	0.01175940251
100	0.01173304338
101	0.01172718981
102	0.01169748165
103	0.01166991002
104	0.01165300871
105	0.01160016753
106	0.01157989406
107	0.01142149924
108	0.01140447646
109	0.01139297756
110	0.01134754733
111	0.01132536437
112	0.011271289
113	0.01124576423
114	0.0112323862
115	0.01113290591
116	0.01112271278
117	0.01109028029
118	0.01106978702
119	0.01099476143
120	0.0108374627
121	0.01081504837
122	0.01079673717
123	0.01067680338
124	0.01057284616
125	0.01056389373
126	0.01055413368
127	0.01054161966
128	0.01050538408
129	0.0104344544
130	0.01042325338
131	0.01035243938
132	0.01034331198
133	0.0103147057
134	0.01030259584
135	0.01027531559
136	0.01024447807
137	0.0102159159
138	0.01013423636
139	0.0101105712
140	0.01006704108
141	0.0100527853
142	0.01004602217
143	0.00999001851
144	0.009917929828
145	0.009910777717
146	0.00984490339
147	0.009816459794
148	0.009807581835
149	0.009787027107
150	0.00976904416
151	0.009733764413
152	0.009714749717
153	0.009707136319
154	0.009693333873
155	0.009682823335
156	0.009671482047
157	0.00963637221
158	0.009600566827
159	0.009580985283
160	0.009503241141
161	0.009457360478
162	0.009430072991
163	0.009402059592
164	0.009380359601
165	0.009364631753
166	0.00934222031
167	0.009330147327
168	0.009324436917
169	0.009308743051
170	0.009303488143
171	0.009289698711
172	0.009275312065
173	0.009271044802
174	0.009174689409
175	0.009162803688
176	0.009153130407
177	0.009117605556
178	0.009107927214
179	0.009101881323
180	0.009097035645
181	0.009092873943
182	0.009060298289
183	0.00900654105
184	0.008998067258
185	0.008966008564
186	0.008941242246
187	0.008937222979
188	0.008910749612
189	0.008890724135
190	0.008837487469
191	0.008828726639
192	0.008822834751
193	0.008758554683
194	0.008747234363
195	0.008730464643
196	0.008717618029
197	0.008667692071
198	0.008615920966
199	0.008611338467
200	0.008587125259
201	0.008585012596
202	0.008549409658
203	0.008514330187
204	0.008505475365
205	0.008499724466
206	0.008487582073
207	0.008481634512
208	0.008451822963
209	0.008409105511
210	0.008393881608
211	0.008320307121
212	0.008308377295
213	0.008267963385
214	0.008231605615
215	0.008218819734
216	0.008214491738
217	0.008204869068
218	0.008171280464
219	0.008163336646
220	0.008122808498
221	0.008111676164
222	0.008099817917
223	0.008086872249
224	0.008067921902
225	0.008058350567
226	0.008040664781
227	0.008012187926
228	0.008006214337
229	0.0079871418
230	0.007962855567
231	0.007957128528
232	0.00795191411
233	0.007950158618
234	0.007944939138
235	0.007934923146
236	0.007926603358
237	0.007919104198
238	0.007904398699
239	0.007862902428
240	0.007854942704
241	0.007836794909
242	0.007833286817
243	0.007828352931
244	0.007812403115
245	0.007806688367
246	0.007798447389
247	0.007795652917
248	0.007787370726
249	0.007766523176
250	0.007740863206
251	0.00771596819
252	0.00770155913
253	0.007695401171
254	0.007688630814
255	0.007651393129
256	0.007649115617
257	0.007642182581
258	0.007636789577
259	0.007630273723
260	0.007620485482
261	0.007590380387
262	0.007575368328
263	0.007571046116
264	0.007566131028
265	0.007555975493
266	0.007533113609
267	0.007471370617
268	0.007462805725
269	0.00746093455
270	0.007447233326
271	0.007411133674
272	0.007377380944
273	0.00736827668
274	0.007362834511
275	0.007358828258
