iter	Logloss
220	0.1004262097
221	0.1003758725
222	0.1002926975
223	0.1001868769
224	0.1001013962
225	0.1000046427
226	0.09992474263
227	0.09983804772
228	0.09972874062
229	0.09969865416
230	0.09960798262
231	0.09953383024
232	0.09942095866
233	0.09936644435
234	0.0992766528
235	0.09920616515
236	0.0991165741
237	0.09901921916
238	0.09900344632
239	0.09893732516
240	0.09881711298
241	0.09872498223
242	0.09869139812
243	0.09864035918
244	0.09858758255
245	0.09855710622
246	0.09853000502
247	0.09850542122
248	0.09848040301
249	0.09843927779
250	0.09838157772
251	0.09831468797
252	0.09830550943
253	0.09825048272
254	0.09823080009
255	0.0981776893
256	0.09811123397
257	0.09800258407
258	0.0979340903
259	0.09784231601
260	0.09774825822
261	0.09767643388
262	0.09763151026
263	0.09755233418
264	0.09753493505
265	0.09743466169
266	0.09742841271
267	0.09736316039
268	0.09725291762
269	0.09717042212
270	0.09705658144
271	0.0970195331
272	0.09692979724
273	0.09690553648
274	0.09684258994
275	0.09680761345
276	0.09673133352
277	0.0967009463
278	0.09665021925
279	0.09656781286
280	0.09649026308
281	0.09645237931
282	0.09638101168
283	0.09628741058
284	0.09622742702
285	0.09617467267
286	0.09612112746
287	0.09607206012
288	0.09603037795
289	0.09594685766
290	0.09587738366
291	0.09582422831
292	0.09577514983
293	0.09566026209
294	0.09557991642
295	0.09555779435
296	0.0954739733
297	0.09545208515
298	0.09536439887
299	0.09529415628
300	0.09516874218
301	0.09509900084
302	0.09508467607
303	0.09499685613
304	0.09495071835
305	0.09489048973
306	0.0948499326
307	0.09475447129
308	0.09474206243
309	0.09462461272
310	0.09456104239
311	0.09447020377
312	0.09445059912
313	0.09442581482
314	0.0943215537
315	0.09426613713
316	0.09422273955
317	0.09419776589
318	0.09414628139
319	0.09409161113
320	0.09407225153
321	0.09401865062
322	0.09392214225
323	0.09387189418
324	0.09385562008
325	0.09382851888
326	0.09373267884
327	0.09372216362
328	0.09368153965
329	0.09363270623
330	0.09362228012
331	0.09353111847
332	0.09346006273
333	0.09335426442
334	0.09326114231
335	0.09319279892
336	0.09311645772
337	0.0930777051
338	0.09300931716
339	0.09292468297
340	0.09288251625
341	0.09279583805
342	0.09271725791
343	0.0926197693
344	0.09260768347
345	0.0925956255
346	0.09251775825
347	0.0924426145
348	0.09234601701
349	0.09229422619
350	0.09222997638
351	0.09219505002
352	0.09218497479
353	0.09211156872
354	0.09203659205
355	0.09195346719
356	0.09189859086
357	0.09188148691
358	0.09186974083
359	0.09185825651
360	0.09177964295
361	0.09174772969
362	0.09166505597
363	0.09161469094
364	0.09154492175
365	0.09145609372
366	0.09141724643
367	0.09133033431
368	0.09120913632
369	0.09113206552
370	0.09107464393
371	0.09101173637
372	0.09097886516
373	0.09090281914
374	0.09089534487
375	0.09083976678
376	0.09082870017
377	0.09075477057
378	0.09068002225
379	0.0906525089
380	0.09060427142
381	0.09051323787
382	0.0904924302
383	0.09045349936
384	0.09038210945
385	0.09031999277
386	0.09024664796
387	0.090181184
388	0.09010971055
389	0.09008044281
390	0.09004920902
391	0.08996362245
392	0.08989383655
393	0.08978934708
394	0.08972137685
395	0.08969072229
396	0.08968237917
397	0.08965400255
398	0.08964212837
399	0.08962951344
400	0.08956267381
401	0.08948925103
402	0.08944322465
403	0.08943385117
404	0.08935909728
405	0.08930134709
406	0.08926223803
407	0.08922334061
408	0.08916076722
409	0.08912129615
410	0.08906026551
411	0.08902147948
412	0.08895848282
413	0.08888617951
414	0.08887316358
415	0.08882009734
416	0.08873204904
417	0.08871754605
418	0.08866127178
419	0.08862729223
420	0.08859065603
421	0.08855652054
422	0.08851828589
423	0.08850517527
424	0.08842451214
425	0.08836039043
426	0.08832632734
427	0.08830045699
428	0.08828822636
429	0.08825182965
430	0.08822192698
431	0.08821687544
432	0.08813199062
433	0.08807323792
434	0.08800193712
435	0.08791854493
436	0.08785992032
437	0.08784959446
438	0.08782809617
439	0.08778685956
440	0.08773588745
441	0.08770978876
442	0.08769847709
443	0.08763603181
444	0.08758189065
445	0.08753811435
446	0.08746162277
447	0.0874003805
448	0.08736667386
449	0.08734850056
450	0.08734061415
451	0.08732335982
452	0.08726540356
453	0.08721830783
454	0.08716638333
455	0.08713057699
456	0.08707457005
457	0.08705482059
458	0.08700102474
459	0.08696232226
460	0.08695408496
461	0.08693104392
462	0.08687165072
463	0.08678808588
464	0.08677693016
465	0.08676622
466	0.08676028291
467	0.08670346839
468	0.08664941078
469	0.08660364616
470	0.08653912345
471	0.08648596253
472	0.08643218897
473	0.08640925375
474	0.08634140047
475	0.08631879942
476	0.08630542147
477	0.08627005512
478	0.08624619536
479	0.08617882106
480	0.08617205412
481	0.08608990392
482	0.08601305033
483	0.08600711324
484	0.08600279687
485	0.08599149078
486	0.08592616606
487	0.08590527485
488	0.08586340888
489	0.08584502952
490	0.08582147608
491	0.08581331119
492	0.08575805613
493	0.08569401797
494	0.08568784139
495	0.08563592804
496	0.08559118821
497	0.0855490382
498	0.08549836127
499	0.0854240418
